 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA;
12124733;"10 emociones, 10 rosas";"Entrada libre hasta completar aforo";"0";"1";"M,X,J,V,S,D";"";"2023-10-10 00:00:00.0";"2023-10-19 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bc84a325d4ffa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3c0f13cd18a0810VgnVCM1000001d4a900aRCRD";"Espacio Cultural SerrerÌa Belga";"1";"CALLE";"ALAMEDA";"15";"CENTRO";"CORTES";"28014";"441134";"4473558";"40.4105673503608";"-3.6937819843413373";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12096206;"20.000 especies de abejas";"";"0";"0";"";"";"2023-10-20 00:00:00.0";"2023-10-20 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94dd6b6c66d8a810VgnVCM2000001f4a900aRCRD";"20.000 especies de abejas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=975d6b6c66d8a810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"/contenido/actividades/CineActividadesAudiovisuales";"";
12110035;"20.000 especies de abejas";"";"1";"0";"";"";"2023-10-26 00:00:00.0";"2023-10-26 23:59:00.0";"19:00";"De Estibaliz Urresola Solaguren. Con SofÌa Otero, Patricia LÛpez Arnaiz, Ane GabaraÌn. EspaÒa 2023. DuraciÛn: 129 minutos. No recomendada para menores de 7 aÒos y especialmente recomendada para el fomento de la igualdad de gÈnero. CocÛ, de ocho aÒos, no encaja en las expectativas del resto y no entiende por quÈ. Todos a su alrededor insisten en llamarle Aitor pero no se reconoce en ese nombre ni en la mirada de los dem·s. Su madre Ane, (Patricia LÛpez Arnaiz), sumida en una crisis profesional y sentimental, aprovechar· las vacaciones para viajar con sus tres hijos a la casa materna, donde reside su madre Lita (Itziar Lazkano) y su tÌa Lourdes (Ane Gabarain), estrechamente ligada a la crÌa de abejas y la producciÛn de miel. Este verano que cambiar· sus vidas obligar· a estas mujeres de tres generaciones muy distintas a enfrentarse a sus dudas y temores.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4759a738045da810VgnVCM1000001d4a900aRCRD";"Ciclo de cine espaÒol y de los Goya";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ca8a738045da810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Alberto S·nchez (Puente de Vallecas)";"1";"CALLE";"RISCO DE PELOCHE";"14";"PUENTE DE VALLECAS";"NUMANCIA";"28038";"444360";"4471652";"40.393619022093546";"-3.6556016835101834";"/contenido/actividades/CineActividadesAudiovisuales";"";
12116406;"23 paseos";"";"1";"0";"";"";"2023-10-08 00:00:00.0";"2023-10-08 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e631eceda70ea810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13153d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Juan GenovÈs (Moncloa - Aravaca)";"1";"TRAVESIA";"CA&amp;Ntilde;O";"5";"MONCLOA-ARAVACA";"ARAVACA";"28023";"433347";"4478963";"40.45866721398762";"-3.786129575145957";"/contenido/actividades/CineActividadesAudiovisuales";"";
12096505;"24 horas";"";"0";"0";"";"";"2023-11-03 00:00:00.0";"2023-11-03 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a4ba55f80e8a810VgnVCM2000001f4a900aRCRD";"24 horas";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07caa55f80e8a810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Francisco Fatou (Villa de Vallecas)";"1";"CALLE";"MANUEL VELEZ";"10";"VILLA DE VALLECAS";"CASCO H.VALLECAS";"28031";"447107";"4470075";"40.379584618162156";"-3.623110349262379";"/contenido/actividades/CineActividadesAudiovisuales";"";
12117024;"4 patas tiene un cuento";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"18:00";"Paula S·nchez ArÈvalo  Cuatro cuentos sobre las emociones, a travÈs del teatro, la danza y la m˙sica, para reir, pensar y celebrar.     DuraciÛn: 50 minutos   P˙blico infantil y familiar";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c825b3a00f0ea810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=618b1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural San Juan Bautista (Ciudad Lineal)";"1";"CALLE";"SAN NEMESIO";"4";"CIUDAD LINEAL";"SAN JUAN BAUTISTA";"28043";"444202";"4478162";"40.45224737965276";"-3.6580402287911937";"/contenido/actividades/TeatroPerformance/ComediaMonologo";"/usuario/NiÒos,/usuario/Familias";
12050468;"4x4";"";"0";"1";"M,X,J,V,S,D";"";"2023-12-14 00:00:00.0";"2024-01-14 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=16e9e6b609029810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fern·n GÛmez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441472";"4475155";"40.4249721516942";"-3.689948085098791";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Familias";
12111217;"6∫ Congreso Global de MetapoesÌa: la metapoesÌa es un gÈnero nuevo";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-10-13 00:00:00.0";"2023-10-15 23:59:00.0";"10:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=45000dae9a6da810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca P˙blica Municipal San FermÌn (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"";"";
11731709;"7∫ Concurso de relatos Cuarto y Mitad: 'Ojos de Besugo'";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-08-14 00:00:00.0";"2023-10-08 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d98a590d22f1810VgnVCM1000001d4a900aRCRD";"7™ EdiciÛn Concurso de relatos Cuarto y Mitad: 'Ojos de besugo'";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e9af7f171f1810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c4dbc2658739410VgnVCM2000000c205a0aRCRD";"Biblioteca P˙blica Municipal Mario Vargas Llosa (Centro)";"1,6";"CALLE";"BARCELO";"4";"CENTRO";"JUSTICIA";"28004";"440645";"4475347";"40.426642215368176";"-3.699722994908341";"/contenido/actividades/ConcursosCertamenes";"";
12104168;"90 SalÛn de OtoÒo";"";"1";"1";"L,M,X,J,V,S,D";"";"2023-10-26 00:00:00.0";"2023-11-26 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbc606532e1ba810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35e53d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Casa de Vacas (Retiro)";"1";"PASEO";"COLOMBIA";"1";"RETIRO";"LOS JERONIMOS";"28009";"441967";"4474495";"40.41906024374356";"-3.6840615387926956";"/contenido/actividades/Exposiciones";"";
12120130;"A cuatro manos";"Gratuito con inscripciÛn previa";"0";"0";"";"";"2023-10-22 00:00:00.0";"2023-10-22 23:59:00.0";"11:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2330982035fa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD";"Matadero Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"";"";
12110491;"A los cuatro vientos";"";"1";"0";"";"";"2023-10-27 00:00:00.0";"2023-10-27 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a6ad0a10c5da810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a273d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Lope de Vega (Puente de Vallecas)";"1";"CALLE";"CONCEJO DE TEVERGA";"1";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"442974";"4470850";"40.386296991431074";"-3.671858416387963";"/contenido/actividades/TeatroPerformance";"";
12116006;"A mi manera";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"20:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c320aa10befda810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=add63d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural El Pozo del tÌo Raimundo (Puente de Vallecas)";"1";"AVENIDA";"GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443976";"4469457";"40.37381624358889";"-3.6599325731670977";"/contenido/actividades/Musica/Flamenco";"";
12060610;"A por el littering";"";"1";"0";"";"";"2023-10-26 00:00:00.0";"2023-10-26 23:59:00.0";"18:00";"øAlguna vez has encontrado determinados tipos de residuos en lugares que no te esperabas? øOs habÈis fijado cu·ntos residuos hay por la calle? øEn el campo? øEn la playa? øCÛmo han llegado allÌ? A travÈs de este juego por equipos descubriremos que es el 'littering' y sus consecuencias. Actividad dirigida para niÒas y niÒos de 6 a 9 aÒos.  Necesaria inscripciÛn previa a travÈs de este enlace a partir de septiembre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c048a2625bd69810VgnVCM1000001d4a900aRCRD";"'Con Erre de...' Talleres infantiles de medioambiente";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b115495b1c6f8810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e403d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P˙blica Municipal San Blas (San Blas-Canillejas)";"1,6";"CALLE";"SAN ROMAN DEL VALLE";"8";"SAN BLAS-CANILLEJAS";"ARCOS";"28037";"447249";"4474586";"40.420231627534996";"-3.6218113860909074";"/contenido/actividades/CursosTalleres";"/usuario/NiÒos";
12060608;"A por el littering";"";"1";"0";"";"";"2023-10-11 00:00:00.0";"2023-10-11 23:59:00.0";"18:00";"øAlguna vez has encontrado determinados tipos de residuos en lugares que no te esperabas? øOs habÈis fijado cu·ntos residuos hay por la calle? øEn el campo? øEn la playa? øCÛmo han llegado allÌ? A travÈs de este juego por equipos descubriremos que es el 'littering' y sus consecuencias. Actividad dirigida para niÒas y niÒos de 6 a 9 aÒos.  Es necesaria inscripciÛn previa a travÈs de este enlace a partir del 11 de septiembre";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1447014d86d69810VgnVCM1000001d4a900aRCRD";"'Con Erre de...' Talleres infantiles de medioambiente";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b115495b1c6f8810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=17f879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca P˙blica Municipal PÌo Baroja (Arganzuela)";"1,6";"CALLE";"ARGANDA";"12";"ARGANZUELA";"ACACIAS";"28005";"439967";"4472399";"40.40003652682007";"-3.7074488154950584";"/contenido/actividades/CursosTalleres";"/usuario/NiÒos";
12124362;"ABBA live in concert";"";"1";"0";"";"";"2023-11-25 00:00:00.0";"2023-11-25 23:59:00.0";"18:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0fb0bf720ffa810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38ef0a47f441f010VgnVCM2000000c205a0aRCRD";"Junta Municipal del Distrito de Usera";"1";"AVENIDA";"RAFAELA YBARRA";"41";"USERA";"PRADOLONGO";"28026";"439670";"4470445";"40.38241253009179";"-3.7107515747822353";"/contenido/actividades/Musica";"";
12050463;"Abre el ojo";"";"0";"1";"M,X,J,V,S,D";"";"2023-10-05 00:00:00.0";"2023-10-29 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eeb9e6b609029810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD";"Fern·n GÛmez Centro Cultural de la Villa";"1,6";"PLAZA";"COLON";"4";"SALAMANCA";"RECOLETOS";"28001";"441472";"4475155";"40.4249721516942";"-3.689948085098791";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"/usuario/Mayores";
12113034;"Absorbidos por los mÛviles";"";"1";"0";"";"";"2023-10-15 00:00:00.0";"2023-10-15 23:59:00.0";"12:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b854d3febada810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbd91e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Meseta de Orcasitas (Usera)";"2";"PLAZA";"ASOCIACION";"1";"USERA";"ORCASITAS";"28041";"439879";"4469031";"40.36968950845358";"-3.7081679144829076";"/contenido/actividades/TeatroPerformance";"/usuario/NiÒos";
12105460;"Acceso restringido";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e47b72f2ebba810VgnVCM2000001f4a900aRCRD";"Acceso restringido";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6683b72f2ebba810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas)";"1";"CALLE";"ALIAGA";"5";"SAN BLAS-CANILLEJAS";"CANILLEJAS";"28022";"448148";"4476402";"40.4366557020283";"-3.6113517282299217";"/contenido/actividades/TeatroPerformance";"/usuario/NiÒos";
12108298;"Actividad familiar 'Se buscan agentes de la T.I.A.'";"";"1";"0";"";"";"2023-10-06 00:00:00.0";"2023-10-06 23:59:00.0";"18:30";"Mortadelo y FilemÛn est·n preocupados pues, tras la desapariciÛn de su mentor, no encuentran agentes lo suficientemente adecuados para su agencia. Es por ello que solicita a la biblioteca posibles aspirantes a la Agencia T.I.A. pues consideran que es el mejor lugar para encontrar agentes con alto nivel de preparaciÛn. La biblioteca, mediante una serie de pruebas de conocimientos y habilidad que realizar· por equipos, ayudar· a encontrar a los candidatos y candidatas m·s adecuadas para la agencia. Los que consigan superar las pruebas, tendr·n su carnÈ de pertenencia a la T.I.A  Esta actividad est· pensada para niÒas y niÒos de 8 a 11 aÒos con su acompaÒante.  Es necesaria inscripciÛn previa a travÈs de este enlace .";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54fb73ae750da810VgnVCM1000001d4a900aRCRD";"Homenaje a Francisco Ib·Òez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=866957a49bcca810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P˙blica Municipal Francisco Ib·Òez (ChamartÌn)";"1,6";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/ComemoracionesHomenajes";"/usuario/NiÒos,/usuario/Familias";
12108344;"Acto conmemorativo de homenaje a Francisco Ib·Òez";"";"1";"0";"";"";"2023-10-06 00:00:00.0";"2023-10-06 23:59:00.0";"18:00";"Acto de homenaje al gran Francisco Ib·Òez, en el que se regalar·n ejemplares de sus cÛmics a todos los asistentes.  Para asistir a este acto, es necesaria inscripciÛn previa a travÈs de este enlace .";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=df8e73ae750da810VgnVCM1000001d4a900aRCRD";"Homenaje a Francisco Ib·Òez";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=866957a49bcca810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fce3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca P˙blica Municipal Francisco Ib·Òez (ChamartÌn)";"1,6";"CALLE";"MANTUANO";"51";"CHAMARTIN";"CIUDAD JARDIN";"28002";"442766";"4477922";"40.44810636195716";"-3.6762309620097398";"/contenido/actividades/ComemoracionesHomenajes";"/usuario/NiÒos,/usuario/Familias";
12086145;"Acto de cierre del Festival Literario 'Octubre Negro en Madrid'";"";"1";"0";"";"";"2023-10-07 00:00:00.0";"2023-10-07 23:59:00.0";"13:00";"CelebraciÛn de la media dÈcada de Octubre Negro en Madrid y Cata de vinos a cargo de la marca 'Taninos asesinos' de la mano de Jes˙s Chicharro.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=707d6a10fef5a810VgnVCM2000001f4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca P˙blica Municipal Iv·n de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"";"";
12117314;"Africa y EspaÒa en la inspiraciÛn teatral";"";"1";"0";"";"";"2023-10-27 00:00:00.0";"2023-10-27 23:59:00.0";"19:00";"SINOPSIS  En junio de 2023 se estrenÛ en la Comunidad de Madrid la obra de teatro 'El agua amarga de la maldiciÛn' escrita y dirigida por Marco Magoa, una obra que habla, a travÈs de dos personajes; uno africano y el otro europeo, sobre la violencia contra el colectivo LGTBIQ+ por parte de la familia, el exilio fÌsico y emocional y el conflicto personal entre la b˙squeda de la paz y el deseo de venganza. En esta conferencia Marco Magoa, dramaturgo, director y actor nos explicar·, junto al actor camerunÈs Alex Usen, cÛmo ha sido el proceso creativo de la funciÛn, de dÛnde surge la idea y nos hablar· sobre sus ˙ltimos proyectos teatrales estrenados en Sud·n, Irak, Egipto, Marruecos, Mauritania y EspaÒa. Durante la conferencia se proyectar·n im·genes y vÌdeos del desarrollo de los proyectos en estos paÌses, y los dos actores interpretar·n algunas partes de la obra 'El agua amarga de la maldiciÛn'. Al final de la conferencia habr· un di·logo con el p˙blico, abierto a preguntas de los asistentes.  BIOGRAFÕAS   Marco Magoa es un dramaturgo, actor y director teatral. En 2007 funda su compaÒÌa teatro4m. Desde entonces ha dirigido m·s de treinta espect·culos en castellano, ·rabe, inglÈs e italiano en EspaÒa, Dinamarca, Reino Unido, EEUU, Namibia, Marruecos, Mauritania, T˙nez, Egipto, Jordania, Sud·n e Irak.  Alex Usen es un joven artista camerunÈs. Lleva varios aÒos en EspaÒa desarrollando su trabajo como actor. Ha trabajado en la ˙ltima pelÌcula de Benito Zambrano que se estrenar· prÛximamente.   Idioma de la conferencia: Castellano.  DuraciÛn: Una hora y cuarto (incluido en encuentro con el p˙blico).";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b37cd56d9fdea810VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Clara del Rey (Centro)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=426c42c538db7810VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8afb908d1825810VgnVCM1000001d4a900aRCRD";"Centro Cultural Clara del Rey - Museo ABC (Centro)";"1";"CALLE";"AMANIEL";"29";"CENTRO";"UNIVERSIDAD";"28015";"439813";"4475439";"40.42741340671151";"-3.7095381101739444";"/contenido/actividades/ConferenciasColoquios";"";
12115686;"Aimistica";"";"0";"0";"";"";"2023-10-10 00:00:00.0";"2023-10-10 23:59:00.0";"19:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=efbffad5dafda810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD";"Cineteca Madrid";"1";"PLAZA";"LEGAZPI";"8";"ARGANZUELA";"CHOPERA";"28045";"440946";"4471422";"40.39130985242181";"-3.6958028442054074";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";"";
12106357;"Aires de Oriente";"";"1";"0";"";"";"2023-10-14 00:00:00.0";"2023-10-14 23:59:00.0";"19:00";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e6bd280f6bca810VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b790e37de110f210VgnVCM1000000b205a0aRCRD";"Centro Cultural JosÈ Luis LÛpez V·zquez (San Blas - Canillejas)";"2";"CALLE";"FEBRERO";"4";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"451431";"4477510";"40.446826729909155";"-3.5727382893523254";"/contenido/actividades/DanzaBaile";"";
